path,legacyTitle,pageType,contentCluster,metricWindow,windowStart,windowEnd,clicks90d,impressions90d,position90d,historicalClicksMaxKnown,urlEquityScore,businessPriorityScore,planningRecommendation,activeMigrationState,proposedFinalAction,activeRedirectTarget,survivorDecision,evidenceSource,reason
/category/รับซื้อโดรน/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อโน๊ตบุ๊ค/page/2/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อโน๊ตบุ๊ค/page/3/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอแพด/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอแพด/page/3/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอแพด/page/4/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอโฟน/page/2/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอโฟน/page/4/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอโฟน/page/5/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/รับซื้อไอโฟน/page/8/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/ร้านอำพล-เทรดดิ้ง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/ร้านอำพลเทรดดิ้ง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/ศรีสะเกษ/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/สินค้า-ไอที/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/โน๊ตบุ๊คมือสอง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/โน๊ตบุ๊คมือสอง/feed/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/category/ไอที-มือถือ/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/fixcom-ubon/,UNKNOWN,OTHER,general,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,2,318,9.18,2,60,35,E_REVIEW,UNREGISTERED_OR_PRIVATE,OWNER_REVIEW_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Residual historical traffic (2 clicks) requiring explicit stakeholder decision
/ipad-gen-9-มือสอง-ขายได้กี่บาท/,UNKNOWN,MONEY_HUB,ipad,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/iphone-13-มือสอง-ขายได้กี่บาท/,iPhone 13 มือสองขายได้กี่บาท,MONEY_HUB,iphone,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/iphone-14-มือสอง-ขายได้กี่บาท/,iPhone 14 มือสองขายได้กี่บาท,MONEY_HUB,iphone,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/iphone-จอแตก-ขายได้ไหม/,UNKNOWN,MONEY_HUB,iphone,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/iphone-ติด-icloud-ขายได้ไหม/,UNKNOWN,MONEY_HUB,iphone,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/iphone-แบตเสื่อม-ขายได้ไหม/,UNKNOWN,MONEY_HUB,iphone,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/legacy-รับซื้อ-macbook-pro-ขอนแก่น-1118/,รับซื้อ macbook pro ขอนแก่น,LOCAL_MONEY,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Internal migration quarantine draft prefix
/legacy-รับซื้อกล้อง-ยโสธร-815/,UNKNOWN,LOCAL_MONEY,camera,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อกล้อง-ยโสธร/,EXISTING_REDIRECT,NONE+redirects,Active migration redirect rule targeting /รับซื้อกล้อง-ยโสธร/
/legacy-รับซื้อคอม-สารคาม-845/,รับซื้อคอม สารคาม computer มหาสารคาม ให้ราคาสูงที่สุด,LOCAL_MONEY,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Internal migration quarantine draft prefix
/legacy-รับซื้อโน๊ตบุ๊ค-notebook-ยโสธร-801/,รับซื้อโน๊ตบุ๊ค notebook ยโสธร รับถึงที่ให้ราคาสูง,LOCAL_MONEY,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Internal migration quarantine draft prefix
/legacy-รับซื้อโน๊ตบุ๊ค-บึงกาฬ-972/,รับซื้อโน๊ตบุ๊ค บึงกาฬ,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Internal migration quarantine draft prefix
/legacy-รับซื้อไอแพด-อุดรธานี-873/,รับซื้อไอแพด ipad ใกล้ฉัน อุดรธานี รับซื้อไอแพดอุดร ให้ราคาสูงที่สุด,LOCAL_MONEY,ipad,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Internal migration quarantine draft prefix
/legacy-รับซื้อไอโฟน-มหาสารคาม-851/,UNKNOWN,LOCAL_MONEY,iphone,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อไอโฟน-มหาสารคาม/,EXISTING_REDIRECT,NONE+redirects,Active migration redirect rule targeting /รับซื้อไอโฟน-มหาสารคาม/
/macbook-air-m1-มือสอง-ขายได้กี่บาท/,UNKNOWN,MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/macbook-pro-m1-มือสอง-ขายได้กี่บาท/,UNKNOWN,MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/macbook-เปิดไม่ติด-ขายได้ไหม/,MacBook เปิดไม่ติดขายได้ไหม,MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/macbook-แบตเสื่อม-ขายได้ไหม/,UNKNOWN,MONEY_HUB,macbook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-com/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,30,35,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อคอม/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อคอม/
/rab-sue-computer-chon-buri/,UNKNOWN,MONEY_HUB,computer,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,2,27,17.56,2,50,85,E_REVIEW,UNREGISTERED_OR_PRIVATE,OWNER_REVIEW_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Residual historical traffic (2 clicks) requiring explicit stakeholder decision
/rab-sue-computer-chonburi/,UNKNOWN,MONEY_HUB,computer,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-ipad/,UNKNOWN,MONEY_HUB,ipad,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อไอแพด/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อไอแพด/
/rab-sue-iphone/,UNKNOWN,MONEY_HUB,iphone,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อไอโฟน/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อไอโฟน/
/rab-sue-klong/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,30,35,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อกล้อง/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อกล้อง/
/rab-sue-klung-mueang-song-phuket/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-kompyuter-bangkok/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,10,35,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-lamphong/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,30,35,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อลำโพง/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อลำโพง/
/rab-sue-macbook/,UNKNOWN,MONEY_HUB,macbook,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อแมคบุ๊ค/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อแมคบุ๊ค/
/rab-sue-notebook-asus-bangkok-2/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-bangkok/,รับซื้อโน๊ตบุ๊ค กรุงเทพฯ,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/rab-sue-notebook-chon-buri/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-chonburi-2/,รับซื้อโน๊ตบุ๊ค ชลบุรี: ราคายุติธรรม เคลื่อนไหวรวดเร็ว พร้อมบริการครบวงจร,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,HOLD_NOINDEX_200,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,,NONE+legacy-posts,Zero search equity thin duplicate post
/rab-sue-notebook-chonburi/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-hp-pathum-thani/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-krungthep/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-mue-song-thi-nakhon-ratchasima/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,10,85,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,NONE+NONE,Zero search equity thin duplicate post
/rab-sue-notebook-mue-song-thi-nakhon-ratchasima/feed/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/rab-sue-notebook/,UNKNOWN,MONEY_HUB,notebook,UNKNOWN,,,,,,,30,85,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อโน๊ตบุ๊ค/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อโน๊ตบุ๊ค/
/rab-sue/,UNKNOWN,OTHER,general,UNKNOWN,,,,,,,30,35,C_301_CONSOLIDATE,ACTIVE_REDIRECT_301,MAINTAIN_ACTIVE_REDIRECT,/รับซื้อ/,,NONE+redirects,Active migration redirect rule targeting /รับซื้อ/
/tag/fujifilm-x-a10/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/fujifilm-x-a3/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/fujifilm-x-pro-3/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กล้องดิจิตอลมือสอง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กล้องดิจิตอลมือสอง/page/2/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กล้องเลนส์มือสอง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กล้องเลนส์มือสอง/feed/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กล้องเลนส์มือสอง/page/2/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กาฬสินธุ์/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/กุดชุม/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขอนแก่น/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขาย-apple-watch-มือสอง/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขายวิสกี้/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขายวิสกี้/page/2/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขายวิสกี้/page/4/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขายวิสกี้/page/7/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,0,0.00,0,20,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
/tag/ขายเหล้า/,UNKNOWN,ARCHIVE,archive,90_DAYS_PERFORMANCE_EXPORT,2026-04-07,2026-07-06,0,2,7.00,0,30,0,D_RETIRE,UNREGISTERED_OR_PRIVATE,FUTURE_RETIREMENT_APPROVAL_REQUIRED,,NONE,docs/gsc/rerubsue_gsc_recovery_plan_2026-07-06.xlsx+NONE,Off-topic legacy niche (alcohol / pawn / home appliance) or thin archive
